GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid
1400000US06037121020,6037121020,"Census Tract 1210.20, Los Angeles County, California",,431,8,0,0,8,79,248,88,0,394100,500,0,0,12,37,140,225,86,1115,0
1400000US06037121101,6037121101,"Census Tract 1211.01, Los Angeles County, California",,344,0,21,28,18,88,152,16,21,321500,569,0,0,3,19,193,283,71,1086,0
1400000US06037121102,6037121102,"Census Tract 1211.02, Los Angeles County, California",,494,29,5,0,26,113,217,100,4,362700,245,0,0,10,23,17,117,78,1282,17
1400000US06037121210,6037121210,"Census Tract 1212.10, Los Angeles County, California",,500,30,48,10,88,85,212,27,0,291500,250,0,30,26,41,31,41,81,795,13
1400000US06037121221,6037121221,"Census Tract 1212.21, Los Angeles County, California",,350,8,0,10,34,136,131,31,0,290800,121,0,13,0,0,22,9,77,1642,10
1400000US06037121222,6037121222,"Census Tract 1212.22, Los Angeles County, California",,358,7,8,24,15,53,204,37,10,354500,848,0,0,12,77,263,258,238,1104,0
1400000US06037121600,6037121600,"Census Tract 1216, Los Angeles County, California",,713,0,0,0,57,121,358,177,0,363100,93,0,0,0,0,0,5,88,"2,000+",3
1400000US06037121801,6037121801,"Census Tract 1218.01, Los Angeles County, California",,308,0,8,39,7,133,113,8,0,250000,788,0,0,0,43,250,366,129,1147,16
1400000US06037121802,6037121802,"Census Tract 1218.02, Los Angeles County, California",,527,0,0,10,24,188,266,39,0,320600,162,0,0,0,35,0,43,84,1518,17
1400000US06037121900,6037121900,"Census Tract 1219, Los Angeles County, California",,654,37,18,0,6,182,354,41,16,332300,320,0,8,15,78,117,31,71,944,20
1400000US06037122000,6037122000,"Census Tract 1220, Los Angeles County, California",,1131,54,62,22,10,72,695,204,12,383500,383,0,0,0,27,105,51,200,1540,3
1400000US06037122120,6037122120,"Census Tract 1221.20, Los Angeles County, California",,595,9,0,26,25,198,280,57,0,323800,482,8,18,20,7,62,290,77,1144,32
1400000US06037122121,6037122121,"Census Tract 1221.21, Los Angeles County, California",,190,0,0,0,0,95,87,0,8,300000,489,0,18,36,37,79,178,141,1122,28
1400000US06037122122,6037122122,"Census Tract 1221.22, Los Angeles County, California",,138,25,5,4,12,19,50,14,9,308000,483,19,52,0,9,145,180,78,1024,0
1400000US06037122200,6037122200,"Census Tract 1222, Los Angeles County, California",,433,5,0,10,58,150,186,24,0,294500,454,0,0,0,0,68,197,189,1362,8
1400000US06037122410,6037122410,"Census Tract 1224.10, Los Angeles County, California",,53,10,10,0,16,0,6,11,0,185200,970,7,37,87,130,335,268,106,929,24
1400000US06037122420,6037122420,"Census Tract 1224.20, Los Angeles County, California",,415,0,0,0,3,95,252,61,4,361900,922,0,0,0,35,303,567,17,1081,0
1400000US06037123010,6037123010,"Census Tract 1230.10, Los Angeles County, California",,354,0,0,0,45,119,127,63,0,311800,720,0,0,8,67,226,342,77,1076,0
1400000US06037123020,6037123020,"Census Tract 1230.20, Los Angeles County, California",,446,5,0,11,54,91,226,54,5,336700,267,0,0,11,75,88,84,9,928,25
1400000US06037123103,6037123103,"Census Tract 1231.03, Los Angeles County, California",,683,20,0,18,0,194,402,49,0,336700,822,11,0,0,24,289,357,141,1119,17
1400000US06037123104,6037123104,"Census Tract 1231.04, Los Angeles County, California",,397,0,7,0,7,30,260,86,7,394200,1143,14,30,7,86,258,509,239,1123,32
1400000US06037123203,6037123203,"Census Tract 1232.03, Los Angeles County, California",,171,34,0,6,9,37,75,10,0,299300,853,0,11,8,120,355,284,75,965,0
1400000US06037123204,6037123204,"Census Tract 1232.04, Los Angeles County, California",,206,0,0,0,7,134,65,0,0,270800,766,0,9,13,56,283,371,34,1024,35
1400000US06037123205,6037123205,"Census Tract 1232.05, Los Angeles County, California",,76,0,0,11,0,11,49,5,0,345700,629,0,0,17,80,168,273,91,1073,0
1400000US06037123206,6037123206,"Census Tract 1232.06, Los Angeles County, California",,207,0,12,27,14,38,97,19,0,316200,631,0,0,5,62,286,245,33,962,0
1400000US06037123301,6037123301,"Census Tract 1233.01, Los Angeles County, California",,699,12,0,38,40,151,391,67,0,330800,853,0,0,0,74,229,372,178,1124,0
1400000US06037123303,6037123303,"Census Tract 1233.03, Los Angeles County, California",,268,6,0,6,0,33,184,31,8,373000,623,0,0,0,37,132,310,144,1143,3
1400000US06037123304,6037123304,"Census Tract 1233.04, Los Angeles County, California",,278,0,0,0,0,40,160,78,0,381800,1348,0,46,115,107,419,463,198,989,17
1400000US06037123410,6037123410,"Census Tract 1234.10, Los Angeles County, California",,185,0,0,0,12,28,86,59,0,416300,967,0,19,7,229,303,281,128,914,35
1400000US06037123420,6037123420,"Census Tract 1234.20, Los Angeles County, California",,519,0,46,34,8,48,290,93,0,362400,856,0,0,72,104,274,361,45,979,24
1400000US06037123510,6037123510,"Census Tract 1235.10, Los Angeles County, California",,324,12,0,0,0,0,121,189,2,540700,1147,0,75,74,149,274,457,118,1001,10
1400000US06037123520,6037123520,"Census Tract 1235.20, Los Angeles County, California",,280,0,6,0,0,5,208,61,0,393500,601,0,25,0,53,188,283,52,1057,16
1400000US06037123601,6037123601,"Census Tract 1236.01, Los Angeles County, California",,701,8,8,19,56,147,255,208,0,422600,1174,19,17,54,123,200,583,178,1135,9
1400000US06037123602,6037123602,"Census Tract 1236.02, Los Angeles County, California",,531,13,0,0,15,0,203,277,23,535500,753,0,0,0,18,175,482,78,1130,38
1400000US06037123700,6037123700,"Census Tract 1237, Los Angeles County, California",,699,0,17,6,12,65,387,212,0,423200,688,6,28,0,74,51,356,173,1172,51
1400000US06037123800,6037123800,"Census Tract 1238, Los Angeles County, California",,854,16,0,0,0,13,318,477,30,545500,1395,0,0,84,0,210,871,230,1238,16
1400000US06037123901,6037123901,"Census Tract 1239.01, Los Angeles County, California",,507,22,10,0,0,21,314,115,25,449300,996,9,0,25,26,259,566,111,1141,56
1400000US06037123902,6037123902,"Census Tract 1239.02, Los Angeles County, California",,397,0,0,16,0,47,136,198,0,499600,671,0,0,0,0,153,220,298,1287,14
1400000US06037124000,6037124000,"Census Tract 1240, Los Angeles County, California",,1194,9,33,0,0,18,211,760,163,711100,827,0,0,0,9,128,479,211,1236,0
1400000US06037124102,6037124102,"Census Tract 1241.02, Los Angeles County, California",,301,0,0,0,0,20,98,137,46,561100,939,0,0,0,40,174,495,230,1189,42
1400000US06037124103,6037124103,"Census Tract 1241.03, Los Angeles County, California",,251,0,0,38,63,72,75,3,0,249000,323,0,0,0,17,106,161,39,1105,11
1400000US06037124104,6037124104,"Census Tract 1241.04, Los Angeles County, California",,115,0,0,0,0,17,80,18,0,428200,901,0,94,12,51,335,358,51,972,27
1400000US06037124105,6037124105,"Census Tract 1241.05, Los Angeles County, California",,178,0,0,0,0,26,152,0,0,348800,675,15,0,0,101,272,222,65,956,0
1400000US06037124201,6037124201,"Census Tract 1242.01, Los Angeles County, California",,571,11,0,8,39,74,294,145,0,420200,461,0,0,0,69,85,216,91,1140,45
1400000US06037124203,6037124203,"Census Tract 1242.03, Los Angeles County, California",,198,0,8,0,0,34,105,51,0,354300,639,0,0,15,27,255,222,120,1046,5
1400000US06037124204,6037124204,"Census Tract 1242.04, Los Angeles County, California",,142,0,0,0,11,18,53,60,0,447600,792,0,0,0,33,298,346,115,1079,26
1400000US06037124300,6037124300,"Census Tract 1243, Los Angeles County, California",,387,0,0,0,0,52,257,67,11,422000,856,0,0,18,65,329,309,135,1037,10
1400000US06037124400,6037124400,"Census Tract 1244, Los Angeles County, California",,784,0,0,0,23,97,220,429,15,534200,793,0,0,0,9,155,378,251,1349,17
1400000US06037124500,6037124500,"Census Tract 1245, Los Angeles County, California",,632,0,13,0,0,0,100,491,28,644600,602,0,0,30,18,81,247,226,1328,0
1400000US06037124600,6037124600,"Census Tract 1246, Los Angeles County, California",,711,0,0,0,0,7,54,544,106,730800,686,0,0,0,47,25,210,404,1618,0
1400000US06037124700,6037124700,"Census Tract 1247, Los Angeles County, California",,983,24,13,11,0,27,120,745,43,723900,933,0,0,0,17,73,482,361,1313,69
1400000US06037124902,6037124902,"Census Tract 1249.02, Los Angeles County, California",,222,0,0,0,0,23,104,95,0,483000,1299,0,94,21,139,270,484,291,1131,0
1400000US06037124903,6037124903,"Census Tract 1249.03, Los Angeles County, California",,219,0,0,0,0,72,141,6,0,328400,1360,0,0,19,0,289,662,390,1253,29
1400000US06037125100,6037125100,"Census Tract 1251, Los Angeles County, California",,872,24,0,0,17,57,165,461,148,665700,1805,62,0,0,32,184,1001,526,1301,16
1400000US06037125200,6037125200,"Census Tract 1252, Los Angeles County, California",,471,0,0,0,0,24,172,241,34,558100,1240,0,0,0,44,309,662,225,1157,20
1400000US06037125310,6037125310,"Census Tract 1253.10, Los Angeles County, California",,332,0,0,0,15,8,175,134,0,445800,1467,0,18,3,93,224,423,706,1449,0
1400000US06037125320,6037125320,"Census Tract 1253.20, Los Angeles County, California",,131,25,0,0,12,39,39,16,0,279800,2319,0,244,51,97,380,643,904,1250,32
1400000US06037125401,6037125401,"Census Tract 1254.01, Los Angeles County, California",,51,0,0,0,11,13,12,15,0,312500,2081,10,9,51,22,314,1190,485,1271,0
1400000US06037125402,6037125402,"Census Tract 1254.02, Los Angeles County, California",,490,0,0,25,0,25,295,123,22,454800,1404,0,0,0,67,275,516,546,1310,16
1400000US06037125501,6037125501,"Census Tract 1255.01, Los Angeles County, California",,261,0,15,0,0,12,105,129,0,496400,1285,0,14,0,90,273,478,430,1223,13
1400000US06037125502,6037125502,"Census Tract 1255.02, Los Angeles County, California",,330,0,0,0,14,40,119,148,9,468000,1292,0,0,50,59,188,577,418,1300,15
1400000US06037125600,6037125600,"Census Tract 1256, Los Angeles County, California",,634,0,0,0,0,28,74,410,122,672800,547,0,0,0,0,32,291,224,1407,0
1400000US06037127102,6037127102,"Census Tract 1271.02, Los Angeles County, California",,465,0,25,81,15,44,202,98,0,343300,1048,0,0,0,64,328,389,267,1168,0
1400000US06037127103,6037127103,"Census Tract 1271.03, Los Angeles County, California",,155,17,30,0,34,43,31,0,0,192000,905,0,23,0,99,416,326,41,966,8
1400000US06037127104,6037127104,"Census Tract 1271.04, Los Angeles County, California",,497,0,0,26,11,65,385,10,0,355900,749,0,28,13,9,270,352,77,1049,0
1400000US06037127210,6037127210,"Census Tract 1272.10, Los Angeles County, California",,658,12,13,53,22,155,273,124,6,338700,1135,0,44,45,56,300,441,249,1101,35
1400000US06037127220,6037127220,"Census Tract 1272.20, Los Angeles County, California",,446,12,0,24,10,172,211,17,0,303600,1159,23,47,96,152,344,455,42,944,46
1400000US06037127300,6037127300,"Census Tract 1273, Los Angeles County, California",,645,13,8,19,57,190,271,61,26,314900,942,0,31,13,83,300,384,131,1044,0
1400000US06037127400,6037127400,"Census Tract 1274, Los Angeles County, California",,353,35,0,14,7,132,111,48,6,289700,1373,23,0,0,108,458,560,224,1071,37
1400000US06037127520,6037127520,"Census Tract 1275.20, Los Angeles County, California",,9,0,0,0,0,9,0,0,0,-,1102,0,0,0,94,351,606,51,1058,0
1400000US06037127603,6037127603,"Census Tract 1276.03, Los Angeles County, California",,220,0,0,0,8,89,79,18,26,348100,651,3,0,31,20,274,256,67,999,0
1400000US06037127604,6037127604,"Census Tract 1276.04, Los Angeles County, California",,223,41,0,7,18,40,59,58,0,339300,879,0,204,89,78,142,242,124,920,12
1400000US06037127605,6037127605,"Census Tract 1276.05, Los Angeles County, California",,233,11,0,7,0,9,122,79,5,452200,859,0,7,0,54,249,457,92,1088,0
1400000US06037127606,6037127606,"Census Tract 1276.06, Los Angeles County, California",,336,0,0,0,7,23,244,62,0,363000,723,0,0,0,42,226,324,131,1143,79
1400000US06037127711,6037127711,"Census Tract 1277.11, Los Angeles County, California",,504,0,0,14,0,40,132,318,0,566000,579,0,20,31,25,123,276,104,1251,42
1400000US06037127712,6037127712,"Census Tract 1277.12, Los Angeles County, California",,271,0,0,8,9,24,163,60,7,412200,856,14,0,0,116,397,322,7,954,11
1400000US06037127803,6037127803,"Census Tract 1278.03, Los Angeles County, California",,257,0,0,0,0,18,192,47,0,434800,976,41,36,0,111,317,264,207,981,27
1400000US06037127804,6037127804,"Census Tract 1278.04, Los Angeles County, California",,435,0,0,0,29,130,204,58,14,342700,991,0,0,0,14,407,423,147,1056,0
1400000US06037127805,6037127805,"Census Tract 1278.05, Los Angeles County, California",,280,0,0,0,0,21,211,48,0,381500,851,0,0,34,13,365,290,149,1015,0
1400000US06037127806,6037127806,"Census Tract 1278.06, Los Angeles County, California",,281,0,0,0,16,38,201,26,0,347300,920,0,10,47,161,266,318,118,980,8
1400000US06037127910,6037127910,"Census Tract 1279.10, Los Angeles County, California",,229,0,0,0,32,44,129,19,5,385600,1189,0,61,24,139,295,448,222,1060,6
1400000US06037127920,6037127920,"Census Tract 1279.20, Los Angeles County, California",,501,34,11,7,7,89,242,111,0,350000,713,0,10,0,20,135,438,110,1170,10
1400000US06037128101,6037128101,"Census Tract 1281.01, Los Angeles County, California",,564,0,0,0,0,66,413,85,0,414300,680,0,40,0,43,86,413,98,1267,18
1400000US06037128102,6037128102,"Census Tract 1281.02, Los Angeles County, California",,183,0,0,0,0,45,120,18,0,349500,1132,0,0,12,71,323,496,230,1172,31
1400000US06037128210,6037128210,"Census Tract 1282.10, Los Angeles County, California",,53,0,0,5,10,0,38,0,0,330300,1348,0,0,64,115,530,564,75,988,8
1400000US06037128220,6037128220,"Census Tract 1282.20, Los Angeles County, California",,359,0,0,0,21,25,144,169,0,489700,788,0,11,0,67,263,363,84,1047,0
1400000US06037128302,6037128302,"Census Tract 1283.02, Los Angeles County, California",,233,12,0,9,12,65,99,36,0,323100,1187,0,0,57,90,432,462,146,1012,27
1400000US06037128303,6037128303,"Census Tract 1283.03, Los Angeles County, California",,56,10,0,13,33,0,0,0,0,154800,994,0,14,31,70,294,521,64,1060,0
1400000US06037128400,6037128400,"Census Tract 1284, Los Angeles County, California",,846,0,0,0,10,0,479,357,0,481500,893,0,0,29,0,102,443,319,1370,19
1400000US06037128500,6037128500,"Census Tract 1285, Los Angeles County, California",,780,8,0,22,0,49,385,272,44,457000,1039,0,20,0,28,51,571,369,1351,0
1400000US06037128601,6037128601,"Census Tract 1286.01, Los Angeles County, California",,278,0,0,0,0,49,139,90,0,432900,1285,0,82,0,66,367,505,265,1091,32
1400000US06037128602,6037128602,"Census Tract 1286.02, Los Angeles County, California",,630,0,0,0,11,74,59,439,47,691700,644,0,0,0,62,130,308,144,1236,41
1400000US06037128702,6037128702,"Census Tract 1287.02, Los Angeles County, California",,993,12,0,0,0,60,267,614,40,594400,1660,0,0,11,0,109,901,639,1411,12
1400000US06037128801,6037128801,"Census Tract 1288.01, Los Angeles County, California",,504,7,0,0,17,57,317,106,0,397200,1347,0,0,24,16,198,765,344,1224,17
1400000US06037128802,6037128802,"Census Tract 1288.02, Los Angeles County, California",,599,0,0,0,14,37,158,390,0,564600,1290,14,14,15,59,71,580,537,1392,99
1400000US06037128910,6037128910,"Census Tract 1289.10, Los Angeles County, California",,788,10,0,0,32,11,194,507,34,606500,1013,0,0,0,34,250,303,426,1335,0
1400000US06037131010,6037131010,"Census Tract 1310.10, Los Angeles County, California",,498,0,0,12,47,106,259,67,7,342600,1426,10,31,25,43,384,585,348,1144,0
1400000US06037131020,6037131020,"Census Tract 1310.20, Los Angeles County, California",,761,28,0,11,84,226,329,72,11,312900,735,0,26,35,49,84,309,232,1210,6
1400000US06037131100,6037131100,"Census Tract 1311, Los Angeles County, California",,889,23,0,0,0,56,576,211,23,397000,101,0,0,0,0,5,6,90,1824,23
1400000US06037131200,6037131200,"Census Tract 1312, Los Angeles County, California",,889,0,28,11,11,130,638,71,0,370900,250,0,0,0,0,0,77,173,"2,000+",7
1400000US06037131300,6037131300,"Census Tract 1313, Los Angeles County, California",,911,14,9,14,9,277,492,96,0,333400,223,0,0,0,0,0,17,206,"2,000+",0
1400000US06037131400,6037131400,"Census Tract 1314, Los Angeles County, California",,885,9,0,0,23,292,505,56,0,328900,849,0,21,30,36,139,386,237,1174,17
1400000US06037131600,6037131600,"Census Tract 1316, Los Angeles County, California",,1102,6,10,38,73,159,602,214,0,368100,322,0,0,0,31,0,77,214,"2,000+",0
1400000US06037131701,6037131701,"Census Tract 1317.01, Los Angeles County, California",,695,5,22,0,22,302,280,64,0,298100,939,0,0,0,30,255,316,338,1272,0
1400000US06037131702,6037131702,"Census Tract 1317.02, Los Angeles County, California",,629,35,0,10,59,190,281,54,0,308500,435,18,0,0,4,7,226,180,1416,0
1400000US06037131800,6037131800,"Census Tract 1318, Los Angeles County, California",,698,0,0,0,0,178,383,137,0,375000,799,28,0,0,75,159,371,166,1164,0
1400000US06037131900,6037131900,"Census Tract 1319, Los Angeles County, California",,1033,9,0,45,7,289,536,139,8,337100,287,0,0,0,0,0,70,217,1850,25
1400000US06037132001,6037132001,"Census Tract 1320.01, Los Angeles County, California",,808,12,0,0,11,96,518,171,0,388000,357,0,0,0,0,25,193,139,1350,0
1400000US06037132002,6037132002,"Census Tract 1320.02, Los Angeles County, California",,749,0,0,0,0,76,448,187,38,437200,280,0,0,0,17,0,128,135,1478,19
1400000US06037132101,6037132101,"Census Tract 1321.01, Los Angeles County, California",,740,12,12,0,0,65,543,99,9,400800,834,0,0,0,0,53,499,282,1355,19
1400000US06037132102,6037132102,"Census Tract 1321.02, Los Angeles County, California",,1088,170,7,11,29,279,478,114,0,331400,949,0,0,33,185,162,377,192,1069,7
1400000US06037132300,6037132300,"Census Tract 1323, Los Angeles County, California",,648,0,0,71,14,203,272,88,0,321600,1721,20,288,60,74,566,588,125,957,0
1400000US06037132501,6037132501,"Census Tract 1325.01, Los Angeles County, California",,493,15,0,0,0,121,337,20,0,335900,492,0,33,18,0,36,140,265,1613,0
1400000US06037132502,6037132502,"Census Tract 1325.02, Los Angeles County, California",,770,40,77,68,29,291,265,0,0,267000,465,0,47,22,172,59,110,55,725,7
1400000US06037132700,6037132700,"Census Tract 1327, Los Angeles County, California",,659,12,0,0,7,96,454,78,12,391300,723,0,65,11,55,254,228,110,977,84
1400000US06037132900,6037132900,"Census Tract 1329, Los Angeles County, California",,722,0,5,0,0,17,299,401,0,527000,553,0,0,0,7,70,185,291,1547,29
1400000US06037133000,6037133000,"Census Tract 1330, Los Angeles County, California",,848,19,3,24,22,283,432,65,0,321400,245,0,0,0,8,12,100,125,1516,59
1400000US06037133100,6037133100,"Census Tract 1331, Los Angeles County, California",,896,8,0,9,8,77,590,204,0,421300,973,0,119,41,0,140,242,431,1388,35
1400000US06037134001,6037134001,"Census Tract 1340.01, Los Angeles County, California",,301,0,0,12,8,67,195,19,0,349600,598,0,4,0,10,128,304,152,1172,0
1400000US06037134002,6037134002,"Census Tract 1340.02, Los Angeles County, California",,478,9,0,0,13,58,325,73,0,372900,511,0,12,0,23,170,174,132,1112,15
1400000US06037134101,6037134101,"Census Tract 1341.01, Los Angeles County, California",,905,22,0,0,0,73,583,227,0,391400,599,0,0,13,0,172,297,117,1175,14
1400000US06037134103,6037134103,"Census Tract 1341.03, Los Angeles County, California",,764,0,0,6,16,154,480,92,16,362400,447,0,0,22,56,74,136,159,1203,24
1400000US06037134104,6037134104,"Census Tract 1341.04, Los Angeles County, California",,737,47,23,42,71,97,271,186,0,382700,576,0,9,0,25,91,321,130,1194,0
1400000US06037134201,6037134201,"Census Tract 1342.01, Los Angeles County, California",,858,48,0,0,0,80,667,63,0,365400,279,0,0,0,75,39,79,86,1309,16
1400000US06037134302,6037134302,"Census Tract 1343.02, Los Angeles County, California",,1065,0,33,0,27,53,731,221,0,411300,178,0,0,0,0,0,22,156,"2,000+",12
1400000US06037134303,6037134303,"Census Tract 1343.03, Los Angeles County, California",,1326,36,14,10,58,192,811,205,0,360400,353,0,0,0,10,0,110,233,1840,10
1400000US06037134304,6037134304,"Census Tract 1343.04, Los Angeles County, California",,549,0,0,0,0,116,347,77,9,373000,285,0,0,0,24,136,26,99,977,0
1400000US06037134305,6037134305,"Census Tract 1343.05, Los Angeles County, California",,20,0,0,0,10,10,0,0,0,200000,1058,0,9,22,48,207,719,53,1130,0
1400000US06037134306,6037134306,"Census Tract 1343.06, Los Angeles County, California",,554,0,0,60,90,123,197,84,0,308000,574,0,0,0,38,154,229,153,1180,8
1400000US06037134421,6037134421,"Census Tract 1344.21, Los Angeles County, California",,1237,22,10,0,8,33,215,840,109,641500,123,0,0,0,0,0,0,123,"2,000+",0
1400000US06037134422,6037134422,"Census Tract 1344.22, Los Angeles County, California",,1225,0,0,0,0,11,493,702,19,548100,296,0,0,0,0,0,9,287,"2,000+",34
1400000US06037134423,6037134423,"Census Tract 1344.23, Los Angeles County, California",,958,0,3,0,0,0,338,617,0,577700,331,14,53,0,0,13,0,251,"2,000+",0
1400000US06037134424,6037134424,"Census Tract 1344.24, Los Angeles County, California",,949,0,0,0,0,11,24,679,235,822900,0,0,0,0,0,0,0,0,-,0
1400000US06037134520,6037134520,"Census Tract 1345.20, Los Angeles County, California",,291,0,0,94,49,84,56,8,0,202500,1383,0,22,0,180,308,719,154,1108,37
1400000US06037134521,6037134521,"Census Tract 1345.21, Los Angeles County, California",,123,0,0,0,26,0,81,16,0,398600,495,0,0,0,120,73,281,21,1121,0
