GEO.id,GEO.id2,GEO.display-label,,HC01_VC116,HC01_VC117,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC182,HC01_VC183,HC01_VC184,HC01_VC185,HC01_VC187,,,HC01_VC118,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,,,HC01_VC119,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC123,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC127,HC01_VC128
Id,Id2,Geography,Census ID,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Less than $50,000","Estimate; VALUE - $50,000 to $99,999","Estimate; VALUE - $100,000 to $149,999","Estimate; VALUE - $150,000 to $199,999","Estimate; VALUE - $200,000 to $299,999","Estimate; VALUE - $300,000 to $499,999","Estimate; VALUE - $500,000 to $999,999","Estimate; VALUE - $1,000,000 or more",Estimate; VALUE - Median (dollars),Estimate; GROSS RENT - Occupied units paying rent,Estimate; GROSS RENT - Less than $200,Estimate; GROSS RENT - $200 to $299,Estimate; GROSS RENT - $300 to $499,Estimate; GROSS RENT - $500 to $749,Estimate; GROSS RENT - $750 to $999,"Estimate; GROSS RENT - $1,000 to $1,499","Estimate; GROSS RENT - $1,500 or more",Estimate; GROSS RENT - Median (dollars),Estimate; GROSS RENT - No rent paid,,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars),,,Estimate; VALUE - Owner-occupied units,"Estimate; VALUE - Owner-occupied units - Less than $50,000","Estimate; VALUE - Owner-occupied units - $50,000 to $99,999","Estimate; VALUE - Owner-occupied units - $100,000 to $149,999","Estimate; VALUE - Owner-occupied units - $150,000 to $199,999","Estimate; VALUE - Owner-occupied units - $200,000 to $299,999","Estimate; VALUE - Owner-occupied units - $300,000 to $499,999","Estimate; VALUE - Owner-occupied units - $500,000 to $999,999","Estimate; VALUE - Owner-occupied units - $1,000,000 or more",Estimate; VALUE - Owner-occupied units - Median (dollars)
1400000US06037111202,6037111202,"Census Tract 1112.02, Los Angeles County, California",,1163,16,0,0,8,93,771,264,11,420800,636,0,0,0,9,19,208,400,1709,9,,,1080,34,0,0,9,109,665,263,0,436600,,,1152,36,0,10,10,27,621,448,0,466700
1400000US06037111204,6037111204,"Census Tract 1112.04, Los Angeles County, California",,1774,0,0,34,0,16,238,1276,210,653900,154,0,7,0,0,0,10,137,"2,000+",23,,,1692,21,0,6,0,25,263,1262,115,642000,,,1737,22,0,0,0,7,158,1355,195,674400
1400000US06037111205,6037111205,"Census Tract 1112.05, Los Angeles County, California",,790,0,0,0,0,127,358,305,0,450000,559,0,0,0,28,0,107,424,1807,0,,,772,0,0,0,0,113,429,230,0,420400,,,637,0,0,0,0,45,338,235,19,462700
1400000US06037111206,6037111206,"Census Tract 1112.06, Los Angeles County, California",,1269,8,0,21,0,28,506,636,70,530100,144,0,0,0,0,0,29,115,"2,000+",47,,,1199,19,0,9,6,20,568,539,38,494400,,,1262,7,0,0,6,14,466,740,29,550900
1400000US06037111301,6037111301,"Census Tract 1113.01, Los Angeles County, California",,807,0,0,7,0,113,454,233,0,441000,1832,0,0,37,58,155,922,660,1382,13,,,934,0,0,20,0,149,515,250,0,434600,,,825,0,0,0,0,66,304,455,0,523400
1400000US06037111302,6037111302,"Census Tract 1113.02, Los Angeles County, California",,938,32,0,0,35,36,450,385,0,474500,787,0,0,0,32,118,461,176,1247,15,,,934,45,0,0,28,28,414,419,0,484200,,,967,22,0,0,10,33,301,594,7,556300
1400000US06037111400,6037111400,"Census Tract 1114, Los Angeles County, California",,1039,0,0,0,17,79,719,205,19,397800,1668,33,72,13,75,325,588,562,1295,0,,,978,9,0,0,41,53,711,149,15,402100,,,956,11,0,0,34,34,522,355,0,462200
1400000US06037113101,6037113101,"Census Tract 1131.01, Los Angeles County, California",,1071,9,0,0,8,35,277,725,17,591500,73,0,0,0,0,0,21,52,"2,000+",8,,,1013,28,0,0,14,17,316,638,0,559600,,,821,31,0,0,0,18,204,561,7,581000
1400000US06037113102,6037113102,"Census Tract 1131.02, Los Angeles County, California",,906,0,0,0,0,0,86,668,152,758800,13,0,0,0,0,0,0,13,"2,000+",24,,,900,0,6,0,0,0,108,683,103,694400,,,920,6,5,0,0,7,72,702,128,744700
1400000US06037113211,6037113211,"Census Tract 1132.11, Los Angeles County, California",,1294,15,54,0,12,171,616,371,55,393400,208,0,0,0,0,6,17,185,"2,000+",29,,,1285,23,49,0,22,156,681,308,46,378500,,,1349,69,26,0,31,133,668,383,39,415300
1400000US06037113212,6037113212,"Census Tract 1132.12, Los Angeles County, California",,618,18,9,0,14,73,350,154,0,415800,435,0,0,0,0,25,136,274,1772,9,,,672,20,10,0,7,58,397,180,0,424300,,,689,33,13,0,7,47,342,247,0,450000
1400000US06037113213,6037113213,"Census Tract 1132.13, Los Angeles County, California",,1129,0,0,35,94,319,341,340,0,358000,499,0,0,0,12,38,226,223,1416,47,,,1166,0,0,49,73,349,416,279,0,352600,,,1042,0,0,12,30,195,485,284,36,383300
1400000US06037113231,6037113231,"Census Tract 1132.31, Los Angeles County, California",,658,0,0,0,42,30,101,452,33,600300,127,0,0,0,0,13,12,102,"2,000+",38,,,675,5,0,0,27,32,136,454,21,583600,,,702,6,0,0,0,33,99,548,16,619700
1400000US06037113232,6037113232,"Census Tract 1132.32, Los Angeles County, California",,1219,0,7,0,25,10,431,730,16,549500,135,0,0,0,0,11,63,61,1384,33,,,1299,0,8,0,32,21,576,650,12,505000,,,1237,0,0,0,23,25,358,822,9,566900
1400000US06037113233,6037113233,"Census Tract 1132.33, Los Angeles County, California",,900,0,182,120,42,56,392,108,0,315500,1336,0,10,7,86,249,578,406,1200,0,,,683,73,65,102,28,48,367,0,0,308000,,,525,73,35,10,24,33,306,44,0,351200
1400000US06037113234,6037113234,"Census Tract 1132.34, Los Angeles County, California",,658,97,171,19,31,52,163,114,11,260600,809,0,13,80,35,251,313,117,1043,0,,,674,90,198,9,8,81,207,81,0,254600,,,729,101,210,19,8,60,201,130,0,234900
1400000US06037113235,6037113235,"Census Tract 1132.35, Los Angeles County, California",,497,116,42,30,22,44,147,87,9,288500,163,0,0,35,11,15,24,78,1445,4,,,501,119,48,6,23,78,177,42,8,264400,,,435,84,38,5,0,42,139,121,6,397000
1400000US06037113237,6037113237,"Census Tract 1132.37, Los Angeles County, California",,884,52,69,62,8,12,100,449,132,612500,436,0,11,0,0,0,222,203,1393,19,,,903,39,90,33,8,0,149,460,124,593800,,,863,42,72,0,19,0,126,513,91,642800
1400000US06037113301,6037113301,"Census Tract 1133.01, Los Angeles County, California",,610,8,0,0,0,9,108,424,61,694000,120,0,0,0,0,0,5,115,"2,000+",0,,,582,16,0,0,0,7,131,387,41,644500,,,612,9,0,0,0,5,92,477,29,698400
1400000US06037113303,6037113303,"Census Tract 1133.03, Los Angeles County, California",,1144,79,89,0,0,23,642,281,30,441900,216,0,0,0,40,26,23,127,1771,0,,,1180,91,83,15,0,13,754,213,11,427200,,,1289,191,88,17,0,0,523,460,10,446300
1400000US06037113321,6037113321,"Census Tract 1133.21, Los Angeles County, California",,730,0,0,0,177,193,267,78,15,297500,1656,0,0,0,46,271,914,425,1283,0,,,657,15,0,0,185,284,127,46,0,240200,,,685,16,0,0,41,292,264,51,21,296600
1400000US06037113322,6037113322,"Census Tract 1133.22, Los Angeles County, California",,1276,0,0,0,29,30,651,555,11,477200,58,0,0,0,0,0,9,49,"2,000+",39,,,1245,9,0,0,30,56,578,564,8,483800,,,1258,10,0,0,24,32,375,812,5,568500
1400000US06037113401,6037113401,"Census Tract 1134.01, Los Angeles County, California",,1271,8,6,7,55,165,723,307,0,398600,400,0,51,47,38,116,39,109,931,21,,,1261,14,0,12,6,155,880,194,0,399400,,,1268,20,0,12,0,92,897,240,7,423400
1400000US06037113421,6037113421,"Census Tract 1134.21, Los Angeles County, California",,500,0,0,16,0,97,309,78,0,402800,1398,12,19,25,185,151,535,471,1237,0,,,420,6,0,24,8,38,314,19,11,385900,,,402,18,0,9,9,32,286,39,9,408900
1400000US06037113422,6037113422,"Census Tract 1134.22, Los Angeles County, California",,1142,37,14,23,78,215,715,45,15,346900,916,0,0,0,48,307,417,144,1100,10,,,1116,16,13,0,109,146,736,84,12,365600,,,1153,19,17,0,66,60,752,225,14,436600
1400000US06037115101,6037115101,"Census Tract 1151.01, Los Angeles County, California",,1599,0,22,0,0,8,180,1246,143,684400,79,0,28,8,0,0,15,28,1308,0,,,1482,9,40,7,0,0,177,1211,38,657400,,,1517,7,19,8,0,0,118,1234,131,724300
1400000US06037115103,6037115103,"Census Tract 1151.03, Los Angeles County, California",,0,0,0,0,0,0,0,0,0,-,70,0,0,0,0,13,3,54,1732,0,,,0,0,0,0,0,0,0,0,0,-,,,0,0,0,0,0,0,0,0,0,-
1400000US06037115104,6037115104,"Census Tract 1151.04, Los Angeles County, California",,429,8,0,38,0,0,149,224,10,535600,1209,0,8,0,87,161,516,437,1307,10,,,435,12,0,0,0,17,151,255,0,562900,,,389,6,0,0,0,15,164,184,20,531700
1400000US06037115201,6037115201,"Census Tract 1152.01, Los Angeles County, California",,656,16,0,0,15,0,290,308,27,518800,2091,0,45,0,16,293,1084,653,1277,31,,,665,18,0,0,32,35,289,291,0,458600,,,821,17,0,0,30,54,309,399,12,500400
1400000US06037115202,6037115202,"Census Tract 1152.02, Los Angeles County, California",,793,0,7,9,9,56,556,136,20,415600,1029,0,0,0,36,128,489,376,1299,0,,,735,21,7,9,8,69,487,117,17,396000,,,761,22,21,0,8,55,456,181,18,431500
1400000US06037115301,6037115301,"Census Tract 1153.01, Los Angeles County, California",,1053,83,67,0,52,29,248,561,13,523800,580,0,0,0,0,58,184,338,1606,0,,,1049,121,81,0,19,61,217,543,7,515300,,,992,156,56,0,11,45,203,512,9,517500
1400000US06037115302,6037115302,"Census Tract 1153.02, Los Angeles County, California",,361,12,0,0,0,24,262,63,0,383000,618,5,6,42,37,122,338,68,1142,10,,,327,14,0,0,0,32,230,51,0,381000,,,315,14,0,6,0,30,198,67,0,392700
1400000US06037115401,6037115401,"Census Tract 1154.01, Los Angeles County, California",,835,0,7,46,45,181,185,371,0,462200,1142,0,0,50,13,405,433,241,1091,9,,,701,9,6,29,65,84,161,329,18,497100,,,666,8,9,15,35,34,115,402,48,617000
1400000US06037115403,6037115403,"Census Tract 1154.03, Los Angeles County, California",,236,5,0,9,0,21,138,58,5,426700,786,0,4,4,13,234,340,191,1128,21,,,222,10,0,11,0,7,136,58,0,444200,,,298,0,0,13,0,5,166,114,0,475900
1400000US06037115404,6037115404,"Census Tract 1154.04, Los Angeles County, California",,383,0,0,0,20,38,268,57,0,385000,399,0,0,7,0,68,251,73,1157,0,,,425,10,0,10,7,19,360,19,0,376000,,,368,13,0,9,3,14,219,110,0,429500
1400000US06037117101,6037117101,"Census Tract 1171.01, Los Angeles County, California",,905,0,11,96,59,139,539,61,0,334000,327,0,0,0,43,30,201,53,1336,24,,,946,28,0,106,71,236,481,24,0,308300,,,958,29,0,49,52,239,509,74,6,336900
1400000US06037117102,6037117102,"Census Tract 1171.02, Los Angeles County, California",,714,0,0,11,78,165,342,118,0,360900,86,0,0,0,0,27,52,7,1250,8,,,702,0,0,30,80,131,309,152,0,385300,,,569,0,0,27,94,102,217,123,6,377800
1400000US06037117201,6037117201,"Census Tract 1172.01, Los Angeles County, California",,340,0,0,16,45,17,132,130,0,433300,787,0,42,73,17,183,423,49,1061,17,,,302,18,0,12,29,51,106,86,0,338700,,,311,14,0,0,7,60,95,135,0,444600
1400000US06037117202,6037117202,"Census Tract 1172.02, Los Angeles County, California",,579,5,0,4,0,47,309,200,14,433200,53,0,0,0,0,0,0,53,"2,000+",9,,,580,6,0,4,8,50,413,99,0,415900,,,622,3,0,6,7,33,386,187,0,452300
1400000US06037117301,6037117301,"Census Tract 1173.01, Los Angeles County, California",,1095,12,0,14,11,104,776,169,9,406200,102,0,0,0,0,7,10,85,"2,000+",14,,,1155,21,0,14,6,74,954,77,9,405700,,,1071,26,0,0,9,31,802,194,9,436500
1400000US06037117302,6037117302,"Census Tract 1173.02, Los Angeles County, California",,1318,28,0,7,0,36,703,533,11,470100,355,0,4,0,0,0,136,215,1680,0,,,1237,21,0,8,0,32,734,432,10,457600,,,1280,25,0,0,0,42,645,568,0,485200
1400000US06037117303,6037117303,"Census Tract 1173.03, Los Angeles County, California",,834,6,0,0,0,27,603,198,0,435400,215,0,0,0,33,0,0,182,"2,000+",6,,,904,23,0,0,0,9,715,157,0,410100,,,927,17,0,0,0,0,645,265,0,450900
1400000US06037117404,6037117404,"Census Tract 1174.04, Los Angeles County, California",,974,10,15,6,21,28,520,374,0,463300,310,0,0,0,0,111,60,139,1183,12,,,945,31,2,6,15,30,584,277,0,447200,,,918,15,0,4,8,48,553,283,7,456600
1400000US06037117405,6037117405,"Census Tract 1174.05, Los Angeles County, California",,54,0,15,13,8,15,3,0,0,145800,714,0,7,0,64,303,317,23,988,23,,,66,0,15,17,34,0,0,0,0,151300,,,73,0,7,14,36,0,16,0,0,164900
1400000US06037117407,6037117407,"Census Tract 1174.07, Los Angeles County, California",,26,0,0,5,0,0,0,21,0,595200,795,0,0,10,58,269,428,30,1059,0,,,16,4,0,12,0,0,0,0,0,133300,,,17,5,0,8,0,4,0,0,0,135900
1400000US06037117408,6037117408,"Census Tract 1174.08, Los Angeles County, California",,165,9,0,47,5,21,83,0,0,300600,728,0,0,0,92,313,273,50,962,12,,,156,5,0,53,13,37,42,0,6,216700,,,168,6,0,24,23,19,91,0,5,338700
1400000US06037117510,6037117510,"Census Tract 1175.10, Los Angeles County, California",,173,10,0,47,21,31,36,28,0,221300,807,0,39,73,60,161,365,109,1093,42,,,153,0,0,34,32,28,51,8,0,237500,,,164,0,0,15,43,7,88,11,0,328300
1400000US06037117520,6037117520,"Census Tract 1175.20, Los Angeles County, California",,163,0,0,9,33,65,45,11,0,239500,692,0,34,0,65,218,313,62,1046,7,,,222,0,0,18,38,89,54,23,0,256400,,,187,6,0,10,20,72,60,19,0,283500
1400000US06037117530,6037117530,"Census Tract 1175.30, Los Angeles County, California",,372,12,0,21,69,67,184,19,0,314200,1123,0,107,14,80,249,524,149,1097,19,,,336,21,0,50,125,46,94,0,0,185100,,,373,9,0,54,98,76,127,9,0,231100
1400000US06037119001,6037119001,"Census Tract 1190.01, Los Angeles County, California",,760,17,7,0,51,237,383,59,6,322500,161,0,0,0,2,8,38,113,1681,22,,,781,10,6,0,29,242,459,29,6,325800,,,747,14,0,0,19,79,575,55,5,367400
1400000US06037119002,6037119002,"Census Tract 1190.02, Los Angeles County, California",,915,19,31,11,10,282,392,165,5,342500,477,0,0,0,32,45,164,236,1494,22,,,1001,4,30,20,35,361,454,66,31,314300,,,1004,4,13,12,27,303,557,48,40,339400
1400000US06037119201,6037119201,"Census Tract 1192.01, Los Angeles County, California",,588,16,0,26,21,266,194,65,0,290000,276,0,0,42,17,29,60,128,1429,0,,,636,20,0,28,16,265,289,18,0,297100,,,665,11,0,6,16,183,404,45,0,354400
1400000US06037119202,6037119202,"Census Tract 1192.02, Los Angeles County, California",,614,11,0,15,36,193,300,59,0,323400,323,9,0,5,6,47,156,100,1207,0,,,703,9,0,6,39,212,408,29,0,326900,,,736,10,0,21,30,206,400,69,0,348600
1400000US06037119310,6037119310,"Census Tract 1193.10, Los Angeles County, California",,641,32,15,164,144,76,210,0,0,184000,374,0,8,6,121,71,85,83,870,15,,,550,27,7,88,182,108,138,0,0,179900,,,574,6,11,69,125,241,110,12,0,227100
1400000US06037119320,6037119320,"Census Tract 1193.20, Los Angeles County, California",,237,7,21,5,27,93,76,8,0,273000,794,7,17,18,0,60,393,299,1387,0,,,299,7,24,13,9,140,106,0,0,276600,,,332,12,0,14,0,147,159,0,0,295000
1400000US06037119340,6037119340,"Census Tract 1193.40, Los Angeles County, California",,43,10,0,0,0,13,20,0,0,244200,888,3,0,12,79,323,456,15,1036,5,,,32,19,0,0,13,0,0,0,0,23800,,,31,15,0,0,16,0,0,0,0,-
1400000US06037119341,6037119341,"Census Tract 1193.41, Los Angeles County, California",,260,0,0,4,60,122,74,0,0,261600,472,0,72,56,47,36,156,105,1231,8,,,303,16,5,2,47,152,81,0,0,266700,,,275,0,5,3,30,79,158,0,0,316700
1400000US06037119342,6037119342,"Census Tract 1193.42, Los Angeles County, California",,402,6,7,73,113,156,32,15,0,201000,374,18,8,0,65,0,146,137,1329,0,,,370,8,8,68,102,138,46,0,0,199200,,,301,0,0,44,56,129,72,0,0,229700
1400000US06037119400,6037119400,"Census Tract 1194, Los Angeles County, California",,824,0,0,44,0,415,266,99,0,288600,242,0,0,0,0,0,62,180,1893,22,,,857,41,0,41,0,407,327,41,0,287300,,,853,47,0,7,0,233,536,30,0,342400
1400000US06037119700,6037119700,"Census Tract 1197, Los Angeles County, California",,879,13,0,0,0,153,580,133,0,385700,347,0,0,0,27,100,69,151,1313,12,,,1036,10,0,0,13,231,677,105,0,352800,,,1107,7,0,9,4,146,745,196,0,388500
1400000US06037119800,6037119800,"Census Tract 1198, Los Angeles County, California",,912,38,8,0,16,379,427,44,0,305300,367,0,0,0,36,89,86,156,1383,50,,,1008,14,0,0,9,377,568,40,0,322800,,,1098,25,0,0,25,227,717,104,0,361100
1400000US06037119900,6037119900,"Census Tract 1199, Los Angeles County, California",,887,9,0,0,78,356,343,101,0,300200,301,0,0,0,0,31,48,222,1847,20,,,789,0,0,0,59,368,336,26,0,293600,,,850,0,0,0,24,235,562,29,0,339600
1400000US06037120010,6037120010,"Census Tract 1200.10, Los Angeles County, California",,471,0,24,0,33,253,161,0,0,279400,202,0,0,4,0,53,114,31,1320,0,,,441,4,20,0,14,232,155,16,0,282800,,,378,3,3,9,12,113,209,24,5,332500
1400000US06037120020,6037120020,"Census Tract 1200.20, Los Angeles County, California",,257,6,0,0,0,73,113,65,0,350000,840,21,0,0,104,313,360,42,991,8,,,202,11,0,0,0,63,128,0,0,321100,,,170,10,0,0,15,53,92,0,0,309500
1400000US06037120030,6037120030,"Census Tract 1200.30, Los Angeles County, California",,43,5,0,0,0,5,33,0,0,334800,593,0,0,0,92,157,330,14,1069,19,,,53,11,0,0,0,3,39,0,0,332100,,,68,14,0,0,0,6,48,0,0,353800
1400000US06037120103,6037120103,"Census Tract 1201.03, Los Angeles County, California",,33,0,0,33,0,0,0,0,0,127100,812,69,0,0,58,275,325,85,1007,0,,,64,0,4,25,0,14,21,0,0,260700,,,74,0,2,31,8,20,13,0,0,187500
1400000US06037120104,6037120104,"Census Tract 1201.04, Los Angeles County, California",,67,0,0,0,0,12,55,0,0,339100,716,0,0,10,22,277,360,47,1083,0,,,76,5,0,0,0,13,58,0,0,338500,,,106,2,0,0,6,15,83,0,0,344800
1400000US06037120105,6037120105,"Census Tract 1201.05, Los Angeles County, California",,340,8,0,0,14,68,236,14,0,389900,543,0,81,47,77,150,160,28,858,0,,,323,20,7,0,0,73,217,6,0,342100,,,280,20,9,0,0,51,191,9,0,345800
1400000US06037120106,6037120106,"Census Tract 1201.06, Los Angeles County, California",,153,0,10,41,0,0,102,0,0,401900,1001,0,0,18,79,397,423,84,1005,0,,,134,11,9,0,0,0,114,0,0,418300,,,90,14,6,0,0,0,70,0,0,361000
1400000US06037120107,6037120107,"Census Tract 1201.07, Los Angeles County, California",,16,0,0,0,0,16,0,0,0,-,988,8,43,0,83,304,495,55,1049,0,,,56,0,0,0,0,25,31,0,0,309700,,,75,0,0,0,0,32,40,3,0,320400
1400000US06037120108,6037120108,"Census Tract 1201.08, Los Angeles County, California",,510,0,11,218,52,130,99,0,0,179700,707,0,18,14,33,168,303,171,1257,0,,,406,0,6,202,81,53,64,0,0,148400,,,429,0,2,128,110,157,32,0,0,190000
1400000US06037120300,6037120300,"Census Tract 1203, Los Angeles County, California",,1009,0,11,0,9,533,393,52,11,291600,394,0,0,17,27,79,106,165,1243,0,,,1165,27,17,0,17,559,505,40,0,293400,,,1080,30,15,0,9,372,627,20,7,325600
1400000US06037120400,6037120400,"Census Tract 1204, Los Angeles County, California",,534,17,0,8,69,187,199,54,0,293500,1411,0,27,20,114,371,596,283,1102,27,,,574,21,0,33,59,242,185,27,7,274600,,,620,9,0,26,17,173,338,51,6,333500
1400000US06037121010,6037121010,"Census Tract 1210.10, Los Angeles County, California",,968,0,17,71,7,224,570,76,3,339500,281,0,0,0,0,49,116,116,1409,0,,,950,0,20,37,4,182,676,31,0,340300,,,876,0,8,0,10,224,549,85,0,364100
1400000US06037121020,6037121020,"Census Tract 1210.20, Los Angeles County, California",,431,8,0,0,8,79,248,88,0,394100,500,0,0,12,37,140,225,86,1115,0,,,460,12,0,0,3,73,325,47,0,373200,,,474,8,0,0,4,72,337,53,0,369200
1400000US06037121101,6037121101,"Census Tract 1211.01, Los Angeles County, California",,344,0,21,28,18,88,152,16,21,321500,569,0,0,3,19,193,283,71,1086,0,,,379,0,4,22,33,139,141,11,29,281500,,,406,0,5,26,35,126,152,62,0,310800
1400000US06037121102,6037121102,"Census Tract 1211.02, Los Angeles County, California",,494,29,5,0,26,113,217,100,4,362700,245,0,0,10,23,17,117,78,1282,17,,,496,27,3,0,14,84,307,55,6,363200,,,533,20,6,0,10,66,251,163,17,396800
1400000US06037121210,6037121210,"Census Tract 1212.10, Los Angeles County, California",,500,30,48,10,88,85,212,27,0,291500,250,0,30,26,41,31,41,81,795,13,,,513,3,49,9,85,132,228,7,0,287200,,,482,9,26,8,9,154,232,44,0,320800
1400000US06037121221,6037121221,"Census Tract 1212.21, Los Angeles County, California",,350,8,0,10,34,136,131,31,0,290800,121,0,13,0,0,22,9,77,1642,10,,,370,0,4,5,36,155,146,24,0,285600,,,317,19,4,5,33,79,166,11,0,317800
1400000US06037121222,6037121222,"Census Tract 1212.22, Los Angeles County, California",,358,7,8,24,15,53,204,37,10,354500,848,0,0,12,77,263,258,238,1104,0,,,282,0,7,38,33,46,150,8,0,313300,,,310,0,0,16,18,7,269,0,0,391200
1400000US06037121600,6037121600,"Census Tract 1216, Los Angeles County, California",,713,0,0,0,57,121,358,177,0,363100,93,0,0,0,0,0,5,88,"2,000+",3,,,634,6,0,0,48,126,395,59,0,343500,,,696,16,0,0,16,115,390,159,0,393100
1400000US06037121801,6037121801,"Census Tract 1218.01, Los Angeles County, California",,308,0,8,39,7,133,113,8,0,250000,788,0,0,0,43,250,366,129,1147,16,,,280,0,8,21,7,118,126,0,0,285700,,,354,0,13,0,10,134,182,15,0,315300
1400000US06037121802,6037121802,"Census Tract 1218.02, Los Angeles County, California",,527,0,0,10,24,188,266,39,0,320600,162,0,0,0,35,0,43,84,1518,17,,,591,0,0,16,18,232,297,28,0,312600,,,547,4,0,4,12,130,354,39,4,357400
1400000US06037121900,6037121900,"Census Tract 1219, Los Angeles County, California",,654,37,18,0,6,182,354,41,16,332300,320,0,8,15,78,117,31,71,944,20,,,736,28,34,18,32,127,442,47,8,336200,,,676,0,9,20,31,105,404,98,9,370300
1400000US06037122000,6037122000,"Census Tract 1220, Los Angeles County, California",,1131,54,62,22,10,72,695,204,12,383500,383,0,0,0,27,105,51,200,1540,3,,,1051,69,21,31,20,97,625,157,31,371000,,,989,39,9,10,16,53,536,303,23,452000
1400000US06037122120,6037122120,"Census Tract 1221.20, Los Angeles County, California",,595,9,0,26,25,198,280,57,0,323800,482,8,18,20,7,62,290,77,1144,32,,,600,18,0,28,29,185,307,33,0,317600,,,576,27,0,0,17,93,415,24,0,365100
1400000US06037122121,6037122121,"Census Tract 1221.21, Los Angeles County, California",,190,0,0,0,0,95,87,0,8,300000,489,0,18,36,37,79,178,141,1122,28,,,240,6,0,0,0,100,125,9,0,320900,,,326,6,0,0,0,92,215,13,0,392900
1400000US06037122122,6037122122,"Census Tract 1221.22, Los Angeles County, California",,138,25,5,4,12,19,50,14,9,308000,483,19,52,0,9,145,180,78,1024,0,,,139,19,7,4,12,30,55,0,12,287500,,,130,0,0,5,0,27,82,16,0,366000
1400000US06037122200,6037122200,"Census Tract 1222, Los Angeles County, California",,433,5,0,10,58,150,186,24,0,294500,454,0,0,0,0,68,197,189,1362,8,,,428,5,0,16,11,163,220,13,0,315000,,,424,4,0,17,4,108,278,13,0,346500
1400000US06037122410,6037122410,"Census Tract 1224.10, Los Angeles County, California",,53,10,10,0,16,0,6,11,0,185200,970,7,37,87,130,335,268,106,929,24,,,69,11,6,8,17,0,27,0,0,189000,,,91,0,15,7,0,0,69,0,0,361800
1400000US06037122420,6037122420,"Census Tract 1224.20, Los Angeles County, California",,415,0,0,0,3,95,252,61,4,361900,922,0,0,0,35,303,567,17,1081,0,,,471,0,0,0,7,99,282,80,3,366800,,,541,0,0,0,8,92,385,56,0,417500
1400000US06037123010,6037123010,"Census Tract 1230.10, Los Angeles County, California",,354,0,0,0,45,119,127,63,0,311800,720,0,0,8,67,226,342,77,1076,0,,,320,5,0,0,25,121,164,5,0,306300,,,318,8,0,0,20,97,177,11,5,335100
1400000US06037123020,6037123020,"Census Tract 1230.20, Los Angeles County, California",,446,5,0,11,54,91,226,54,5,336700,267,0,0,11,75,88,84,9,928,25,,,491,5,0,8,55,146,224,49,4,317100,,,483,0,0,4,10,107,324,32,6,357400
1400000US06037123103,6037123103,"Census Tract 1231.03, Los Angeles County, California",,683,20,0,18,0,194,402,49,0,336700,822,11,0,0,24,289,357,141,1119,17,,,590,10,0,15,0,205,350,10,0,320600,,,476,9,0,20,0,98,332,17,0,344400
1400000US06037123104,6037123104,"Census Tract 1231.04, Los Angeles County, California",,397,0,7,0,7,30,260,86,7,394200,1143,14,30,7,86,258,509,239,1123,32,,,445,0,0,0,0,26,323,90,6,390600,,,338,0,0,0,0,19,220,99,0,438100
1400000US06037123203,6037123203,"Census Tract 1232.03, Los Angeles County, California",,171,34,0,6,9,37,75,10,0,299300,853,0,11,8,120,355,284,75,965,0,,,139,5,0,15,10,36,73,0,0,306400,,,140,8,0,9,0,14,89,14,6,349400
1400000US06037123204,6037123204,"Census Tract 1232.04, Los Angeles County, California",,206,0,0,0,7,134,65,0,0,270800,766,0,9,13,56,283,371,34,1024,35,,,197,0,0,0,7,127,54,4,5,268300,,,174,0,0,0,0,59,81,29,5,377800
1400000US06037123205,6037123205,"Census Tract 1232.05, Los Angeles County, California",,76,0,0,11,0,11,49,5,0,345700,629,0,0,17,80,168,273,91,1073,0,,,138,0,3,0,0,19,104,12,0,394000,,,145,0,9,0,0,7,86,43,0,442200
1400000US06037123206,6037123206,"Census Tract 1232.06, Los Angeles County, California",,207,0,12,27,14,38,97,19,0,316200,631,0,0,5,62,286,245,33,962,0,,,222,6,19,25,2,49,111,10,0,311600,,,203,5,10,7,10,32,129,10,0,350700
1400000US06037123301,6037123301,"Census Tract 1233.01, Los Angeles County, California",,699,12,0,38,40,151,391,67,0,330800,853,0,0,0,74,229,372,178,1124,0,,,661,8,0,34,49,122,429,11,8,333600,,,620,9,0,11,15,102,430,43,10,355600
